year,month,day,Qlps,Nmgpl,Pmgpl
2000,1,18,1.625370227,0.698389403,0.002217993
2000,1,19,1.654595969,0.612004732,0.002261971
2000,1,20,1.698368579,0.688463565,0.00227719
2000,1,21,1.676776407,0.678692167,0.002319209
2000,1,22,1.677511907,0.611030047,0.002298114
2000,1,23,1.69685268,0.663331742,0.002229074
2000,1,24,1.698368579,0.680764084,0.002275098
2000,1,25,1.727313062,0.682198526,0.002256853
2000,1,26,2.207515219,0.681859211,0.002424906
2000,1,27,1.739305619,0.650223245,0.00227989
2000,1,28,1.676968495,0.61665414,0.002288034
2000,1,29,1.562593197,0.633204407,0.002191894
2000,1,30,1.676994371,0.588422082,0.002338848
2000,1,31,2.733076868,0.687025238,0.002746551
2000,2,1,2.365782078,0.765751774,0.002544932
2000,2,2,2.238675413,0.639850799,0.002461345
2000,2,3,2.209357039,0.604839546,0.002538328
2000,2,4,2.217948125,0.642626661,0.002539456
2000,2,5,2.352998957,0.686878335,0.002686673
2000,2,6,3.111058761,0.778835341,0.003149516
2000,2,7,4.321987814,0.906711724,0.003225418
2000,2,8,3.371223747,0.792076401,0.002954671
2000,2,9,4.079263767,0.849928912,0.003189929
2000,2,10,6.601368456,0.906727929,0.003526368
2000,2,11,10.07333153,1.045370706,0.003523189
2000,2,12,4.89986771,0.894137656,0.00353705
2000,2,13,2.970625562,0.688404769,0.002982224
2000,2,14,7.514844106,0.963142345,0.003772776
2000,2,15,3.919604132,0.827844599,0.003303718
2000,2,16,3.422511494,0.748871598,0.003183765
2000,2,17,2.893383421,0.702777306,0.003198552
2000,2,18,14.92149854,1.009083318,0.004183683
2000,2,19,18.59580078,1.067252862,0.004156921
2000,2,20,4.097561994,0.805359113,0.003309586
2000,2,21,3.179192281,0.684134937,0.003308517
2000,2,22,2.960197226,0.686623172,0.003284538
2000,2,23,2.7203455,0.62846824,0.003167838
2000,2,24,2.7203455,0.683531473,0.003171611
2000,2,25,2.727139719,0.624002755,0.003177489
2000,2,26,2.532635453,0.611658272,0.003119017
2000,2,27,26.38102221,0.993187208,0.004433527
2000,2,28,16.50167005,1.013681146,0.004191551
2000,2,29,3.935033813,0.737661576,0.003462618
2000,3,1,3.408615671,0.690048806,0.003544013
2000,3,2,3.074908922,0.630556635,0.003540779
2000,3,3,2.992634981,0.605222082,0.003611533
2000,3,4,2.77248718,0.558709257,0.003612876
2000,3,5,2.602669678,0.569762835,0.003579173
2000,3,6,2.550763467,0.544326055,0.003629789
2000,3,7,2.563920461,0.524948422,0.003636074
2000,3,8,2.55080357,0.565468709,0.003584057
2000,3,9,2.497239013,0.533180162,0.003474674
2000,3,10,2.407495422,0.535555394,0.003701365
2000,3,11,11.06071508,0.850083191,0.004221531
2000,3,12,8.29634928,0.776324697,0.004498452
2000,3,13,3.018007078,0.584484226,0.0038516
2000,3,14,2.73742259,0.521920969,0.003963116
2000,3,15,2.709917164,0.500753996,0.004045444
2000,3,16,5.345679071,0.701821757,0.003970349
2000,3,17,6.818931801,0.74220943,0.004297016
2000,3,18,2.726730764,0.504755433,0.003748852
2000,3,19,2.7203455,0.50913087,0.004151129
2000,3,20,2.563920461,0.510259219,0.004237679
2000,3,21,36.74531446,1.084204634,0.004717587
2000,3,22,16.63040004,0.867434475,0.004703561
2000,3,23,5.087633823,0.628635263,0.004299866
2000,3,24,4.002526223,0.577354543,0.004273652
2000,3,25,4.580457872,0.590917514,0.00424198
2000,3,26,4.475193352,0.573385676,0.004360488
2000,3,27,14.41017368,0.820900652,0.0047132
2000,3,28,10.24405348,0.773289889,0.004371297
2000,3,29,4.822916682,0.586075263,0.004497513
2000,3,30,4.342232069,0.55278898,0.00425849
2000,3,31,4.032717937,0.537549922,0.004410762
2000,4,1,3.940460804,0.526037304,0.004432005
2000,4,2,3.954757716,0.519852083,0.004427205
2000,4,3,5.583820774,0.601131148,0.00430981
2000,4,4,8.961788654,0.664874546,0.004728326
2000,4,5,4.070815003,0.505590596,0.004477481
2000,4,6,3.912091245,0.4862065,0.004372104
2000,4,7,3.596325718,0.476872717,0.004508183
2000,4,8,14.56884137,0.750776334,0.005084409
2000,4,9,10.48183075,0.703976777,0.005112607
2000,4,10,4.572552521,0.515391442,0.00459923
2000,4,11,4.000928332,0.482125041,0.004495168
2000,4,12,3.925322897,0.460043874,0.004463503
2000,4,13,3.637198067,0.458739277,0.004707336
2000,4,14,3.589289395,0.441625294,0.004457007
2000,4,15,4.335167712,0.490000297,0.004533798
2000,4,16,6.329867291,0.559857931,0.004858641
2000,4,17,24.60190973,0.792054936,0.005754137
2000,4,18,24.60190973,0.74208219,0.005565663
2000,4,19,6.152277215,0.568206182,0.004783512
2000,4,20,4.479538492,0.481287836,0.004323271
2000,4,21,9.067585805,0.599573396,0.004813034
2000,4,22,6.152277215,0.532532819,0.004512444
2000,4,23,4.01110437,0.461855784,0.004763434
2000,4,24,3.599437399,0.433404813,0.004557289
2000,4,25,3.408615671,0.409604405,0.004708659
2000,4,26,3.28347564,0.386625494,0.004646797
2000,4,27,3.408615671,0.389859893,0.004483676
2000,4,28,3.273047304,0.40423069,0.004667963
2000,4,29,2.939452687,0.382046841,0.004955582
2000,4,30,2.928912219,0.367103209,0.004831926
2000,5,1,2.690630349,0.354119672,0.004892787
2000,5,2,2.767833675,0.358195468,0.00491255
2000,5,3,2.563920461,0.370062849,0.00495005
2000,5,4,2.559827619,0.353801264,0.005022342
2000,5,5,2.480493773,0.378243459,0.005147382
2000,5,6,2.611520769,0.36757166,0.004793088
2000,5,7,2.407495422,0.355738191,0.005153901
2000,5,8,2.486689102,0.35573973,0.005015841
2000,5,9,2.417923758,0.341899624,0.005051533
2000,5,10,3.28347564,0.386165593,0.004683968
2000,5,11,2.563920461,0.351441984,0.004994525
2000,5,12,2.365782078,0.325565914,0.004886198
2000,5,13,10.3916761,0.639654129,0.005097405
2000,5,14,3.867322287,0.416944802,0.004407697
2000,5,15,2.543063789,0.36743757,0.004821751
2000,5,16,2.407495422,0.34269884,0.00483207
2000,5,17,2.527533418,0.36440865,0.004590752
2000,5,18,2.407495422,0.340364131,0.00469773
2000,5,19,4.722389767,0.456655682,0.004342765
2000,5,20,3.3008562,0.392858705,0.004327634
2000,5,21,3.090046829,0.375956916,0.004432076
2000,5,22,6.090295896,0.536228571,0.004629786
2000,5,23,2.647347148,0.359189133,0.004752401
2000,5,24,7.671113884,0.546087596,0.004475882
2000,5,25,3.34537286,0.404985439,0.004436836
2000,5,26,2.548081725,0.365860624,0.004577396
2000,5,27,4.901970197,0.50096912,0.004195765
2000,5,28,11.25577026,0.620313541,0.004959512
2000,5,29,12.33291644,0.643512933,0.005198243
2000,5,30,4.721408606,0.47846099,0.004282086
2000,5,31,3.192564099,0.408630773,0.004307988
2000,6,1,2.730773836,0.388004272,0.004579196
2000,6,2,2.655196434,0.3707193,0.004433949
2000,6,3,2.655140367,0.353714936,0.00443067
2000,6,4,2.647347148,0.385814061,0.004557215
2000,6,5,2.98408148,0.396619003,0.004227958
2000,6,6,8.040927345,0.558086879,0.004533989
2000,6,7,4.357594241,0.474678885,0.004141109
2000,6,8,3.512899031,0.419881471,0.0042702
2000,6,9,2.588898007,0.396634947,0.004423062
2000,6,10,2.532635453,0.386694048,0.004331647
2000,6,11,2.532635453,0.393869458,0.004559
2000,6,12,2.470065438,0.398672108,0.004368159
2000,6,13,4.370040965,0.523015718,0.004105913
2000,6,14,2.526356025,0.41059265,0.004472002
2000,6,15,9.546532362,0.598051539,0.004288133
2000,6,16,3.93235922,0.496998915,0.004130082
2000,6,17,3.666464687,0.467483169,0.004204866
2000,6,18,3.365360504,0.467522885,0.00431948
2000,6,19,2.890394655,0.42246939,0.004196563
2000,6,20,2.407495422,0.398724778,0.004414282
2000,6,21,4.741087885,0.532085842,0.004129754
2000,6,22,5.266373258,0.568929115,0.00426821
2000,6,23,2.52613176,0.390186825,0.004505618
2000,6,24,2.240642047,0.406237992,0.004478206
2000,6,25,2.8721731,0.454643278,0.004381569
2000,6,26,17.11144909,0.752800322,0.005221449
2000,6,27,2.55699627,0.442826422,0.004518092
2000,6,28,2.709160269,0.453202846,0.004541848
2000,6,29,2.078694475,0.436985857,0.004641729
2000,6,30,2.387143347,0.426009085,0.004487117
2000,7,1,1.677511907,0.370605746,0.004736339
2000,7,2,1.673951695,0.381482827,0.004593492
2000,7,3,4.253310882,0.569654357,0.004351452
2000,7,4,3.648467398,0.541346565,0.004301169
2000,7,5,1.813080274,0.404279557,0.004796163
2000,7,6,1.677511907,0.39013218,0.004758881
2000,7,7,1.663327127,0.391004259,0.00451971
2000,7,8,1.580405037,0.385280574,0.004646023
2000,7,9,1.601205642,0.408671703,0.004569653
2000,7,10,2.746192074,0.523418527,0.004351917
2000,7,11,1.646226899,0.401819807,0.00472045
2000,7,12,1.468945188,0.409438906,0.004899504
2000,7,13,1.963338017,0.440162501,0.004613766
2000,7,14,3.596157519,0.615560288,0.004435182
2000,7,15,5.499468993,0.662574917,0.004501534
2000,7,16,3.594167165,0.608647791,0.0045103
2000,7,17,1.948648641,0.470820473,0.004692512
2000,7,18,2.733044522,0.532903657,0.004735572
2000,7,19,4.222362272,0.685088169,0.004516058
2000,7,20,2.820087487,0.573181726,0.004605516
2000,7,21,2.707898776,0.556128824,0.004549891
2000,7,22,1.948648641,0.467436278,0.004860047
2000,7,23,1.468945188,0.431041393,0.00474782
2000,7,24,2.682893197,0.573548811,0.004699959
2000,7,25,1.740081922,0.470990501,0.004568855
2000,7,26,7.980936381,0.824690633,0.005852356
2000,7,27,2.981726694,0.593575274,0.004564642
2000,7,28,6.518782764,0.785644777,0.00516498
2000,7,29,3.150374191,0.642360869,0.004860943
2000,7,30,6.215183629,0.776068784,0.00530553
2000,7,31,5.645213397,0.722561669,0.004746636
2000,8,1,3.425940165,0.653180689,0.004792221
2000,8,2,2.032075328,0.563903208,0.005066714
2000,8,3,1.744595261,0.518744484,0.004901316
2000,8,4,1.740081922,0.507457255,0.004877227
2000,8,5,1.500230196,0.479726667,0.004945413
2000,8,6,4.239406434,0.70985773,0.004925812
2000,8,7,3.428463149,0.680275704,0.004709633
2000,8,8,1.671737076,0.519589921,0.005001475
2000,8,9,1.416803508,0.458992422,0.00486324
2000,8,10,1.354233493,0.464546647,0.004718668
2000,8,11,1.343805157,0.455984098,0.004754299
2000,8,12,1.270806805,0.438144015,0.004809087
2000,8,13,1.299456696,0.451818612,0.004945066
2000,8,14,1.320201235,0.487733594,0.004957947
2000,8,15,1.218665126,0.438378691,0.004760224
2000,8,16,1.206442668,0.431424528,0.004742603
2000,8,17,1.197808454,0.43093066,0.00503672
2000,8,18,2.997789695,0.658165898,0.005128473
2000,8,19,1.343805157,0.477308363,0.004761705
2000,8,20,1.197808454,0.416975651,0.00466686
2000,8,21,1.187380118,0.42774127,0.004799008
2000,8,22,1.187380118,0.452400832,0.004517135
2000,8,23,1.186230758,0.410915894,0.004691662
2000,8,24,1.196462862,0.443426771,0.004997474
2000,8,25,1.187380118,0.411499013,0.004681321
2000,8,26,1.15609511,0.404373828,0.004503476
2000,8,27,6.048666652,0.766999015,0.005313781
2000,8,28,1.938220305,0.583340167,0.005143102
2000,8,29,6.751906531,0.78919003,0.005411221
2000,8,30,1.750510258,0.556675445,0.005221241
2000,8,31,4.675434222,0.762964219,0.005221202
2000,9,1,2.148833444,0.619222881,0.005037276
2000,9,2,4.780110045,0.781068077,0.005192373
2000,9,3,22.15405411,1.074451224,0.005803941
2000,9,4,3.141515712,0.694503672,0.005170127
2000,9,5,1.48980186,0.538478081,0.004748805
2000,9,6,1.239521798,0.495118343,0.004770187
2000,9,7,1.249950134,0.501380758,0.004693377
2000,9,8,1.20823679,0.491679868,0.004849176
2000,9,9,1.20823679,0.519807479,0.004856144
2000,9,10,1.246922552,0.529070507,0.00471691
2000,9,11,1.20823679,0.53135333,0.004812666
2000,9,12,1.166523446,0.502176296,0.004759883
2000,9,13,1.166523446,0.486484717,0.004675477
2000,9,14,1.15609511,0.497398848,0.004691939
2000,9,15,2.842885437,0.738751346,0.005730997
2000,9,16,1.154338465,0.497256635,0.004710924
2000,9,17,1.124810102,0.497449542,0.004576541
2000,9,18,1.103953431,0.501609907,0.00436224
2000,9,19,11.9050263,0.942896595,0.005553887
2000,9,20,2.535008038,0.663588052,0.005383667
2000,9,21,1.215996132,0.559045017,0.004779743
2000,9,22,1.133866289,0.48342875,0.004445253
2000,9,23,1.135238438,0.518103292,0.004571376
2000,9,24,1.15453905,0.518554061,0.004497304
2000,9,25,43.51229265,1.199713159,0.00567958
2000,9,26,11.60642831,0.962946459,0.005689655
2000,9,27,2.524671997,0.688559268,0.005273285
2000,9,28,1.682077681,0.576729946,0.005000867
2000,9,29,1.416803508,0.550176408,0.00469597
2000,9,30,1.322948485,0.581596113,0.004815463
2000,10,1,1.479373524,0.589489251,0.004723615
2000,10,2,1.471458684,0.555936468,0.004589895
2000,10,3,1.322948485,0.541942982,0.004663777
2000,10,4,1.312520149,0.534747779,0.004679344
2000,10,5,1.310185051,0.595000929,0.004835111
2000,10,6,1.302091813,0.550846245,0.004638523
2000,10,7,1.237990548,0.565353402,0.00452007
2000,10,8,1.227724084,0.564982014,0.004442032
2000,10,9,1.23815587,0.579893941,0.004475414
2000,10,10,1.260378469,0.585039647,0.004458706
2000,10,11,1.229093462,0.562285895,0.004569723
2000,10,12,1.186702276,0.566982989,0.004250896
2000,10,13,1.197808454,0.574335009,0.004626087
2000,10,14,1.207536379,0.546874142,0.004190612
2000,10,15,1.197808454,0.601732381,0.004371404
2000,10,16,1.249950134,0.585266613,0.004410929
2000,10,17,1.270806805,0.612409697,0.00441727
2000,10,18,2.563920461,0.704410657,0.005215442
2000,10,19,1.280407085,0.615812683,0.004373245
2000,10,20,1.270806805,0.613536804,0.004315081
2000,10,21,1.281235141,0.594078282,0.00445168
2000,10,22,1.280484715,0.644727911,0.004461678
2000,10,23,1.248863309,0.625454096,0.004366188
2000,10,24,1.239004262,0.597018969,0.004401856
2000,10,25,2.011218657,0.652735631,0.005142628
2000,10,26,1.281235141,0.626556267,0.004568935
2000,10,27,1.270806805,0.630864296,0.004490264
2000,10,28,1.249950134,0.63734054,0.004387565
2000,10,29,1.229093462,0.647508863,0.004440088
2000,10,30,1.229093462,0.63204026,0.004249782
2000,10,31,1.229093462,0.651348858,0.004288543
2000,11,1,1.20823679,0.652059429,0.004254157
2000,11,2,1.197704947,0.640026341,0.004204993
2000,11,3,1.197704947,0.669169672,0.004476623
2000,11,4,1.239521798,0.710359073,0.004189116
2000,11,5,1.208133283,0.695596672,0.00433847
2000,11,6,1.249950134,0.707244493,0.004268084
2000,11,7,1.249950134,0.718867761,0.004324727
2000,11,8,1.229093462,0.676482542,0.004177799
2000,11,9,1.583656883,0.718106796,0.004886375
2000,11,10,6.562837954,0.904687747,0.006831643
2000,11,11,1.311924984,0.747845934,0.004432046
2000,11,12,1.270806805,0.794074192,0.004249414
2000,11,13,1.229093462,0.779480226,0.004133781
2000,11,14,4.609375156,0.986933849,0.006560273
2000,11,15,1.468945188,0.795415258,0.004919009
2000,11,16,1.354233493,0.79816607,0.004719861
2000,11,17,1.239418291,0.782747237,0.004373447
2000,11,18,1.20815916,0.796206741,0.00438013
2000,11,19,1.249950134,0.7825263,0.004469204
2000,11,20,1.249794873,0.838369529,0.004218914
2000,11,21,1.249794873,0.821240647,0.004286155
2000,11,22,1.249950134,0.863209833,0.004342638
2000,11,23,1.20815916,0.828018317,0.004284185
2000,11,24,1.20815916,0.854509777,0.004205515
2000,11,25,3.408615671,1.008189854,0.005954633
2000,11,26,12.7594949,1.085200562,0.007751056
2000,11,27,2.709917164,0.964035515,0.005835095
2000,11,28,1.760938594,0.915037078,0.005043292
2000,11,29,3.935518342,1.153971425,0.007044649
2000,11,30,3.036973585,1.011829034,0.00628417
2000,12,1,1.551103914,0.950162426,0.004877967
2000,12,2,1.281235141,0.96711759,0.00461762
2000,12,3,1.291378833,0.929817976,0.00446054
2000,12,4,1.281235141,1.010682634,0.004395067
2000,12,5,1.352525626,1.011408208,0.004636687
2000,12,6,1.281235141,0.993864856,0.00464656
2000,12,7,1.281054004,1.011120642,0.004345412
2000,12,8,1.29148234,1.007197313,0.004465745
2000,12,9,1.447389844,1.028310695,0.004303809
2000,12,10,1.416803508,1.080238599,0.004421738
2000,12,11,1.416803508,1.088603458,0.004534936
2000,12,12,1.447700365,1.074012027,0.004676574
2000,12,13,1.448088516,1.086762619,0.004528555
2000,12,14,24.10309198,1.424245962,0.010082997
2000,12,15,2.569949747,1.297991524,0.006238735
2000,12,16,5.230310629,1.534680171,0.007903278
2000,12,17,61.18818305,1.399882314,0.01403467
2000,12,18,4.184517963,1.448607408,0.007768626
2000,12,19,3.124458247,1.389900806,0.007015827
2000,12,20,3.250630969,1.395397311,0.006874676
2000,12,21,2.466536336,1.294617572,0.005824332
2000,12,22,2.352308006,1.313400519,0.005662674
2000,12,23,2.063360336,1.300594109,0.005536281
2000,12,24,2.063360336,1.323849506,0.00552483
2000,12,25,1.904214862,1.324290836,0.005207115
2000,12,26,1.904238997,1.345818543,0.005205924
2000,12,27,2.233008505,1.355816518,0.005910226
2000,12,28,2.061336271,1.353893583,0.005524342
2000,12,29,2.028071592,1.333095335,0.005297825
2000,12,30,2.028220304,1.323531375,0.005314965
2000,12,31,1.915836251,1.448557878,0.005392555
2001,1,1,1.766562252,1.430878051,0.0054889
2001,1,2,1.835765999,1.419995236,0.005257172
2001,1,3,1.854793618,1.410030853,0.005353515
2001,1,4,1.715184953,1.413788492,0.005152764
2001,1,5,1.854793618,1.456654652,0.0052677
2001,1,6,1.854793618,1.448106506,0.005314632
2001,1,7,1.818321741,1.423910318,0.00532699
2001,1,8,6.66626948,1.685140839,0.008651959
2001,1,9,2.415002732,1.51738262,0.005769886
2001,1,10,1.717314299,1.468212143,0.005205331
2001,1,11,1.667083571,1.469807872,0.005222253
2001,1,12,1.676665628,1.468148561,0.005390813
2001,1,13,1.667083571,1.473422478,0.005568561
2001,1,14,1.60391297,1.491665772,0.004978967
2001,1,15,1.654607787,1.508091027,0.005171763
2001,1,16,1.625370227,1.481240386,0.005307613
2001,1,17,1.572777449,1.437942183,0.005089271
2001,1,18,1.625370227,1.481040127,0.005248519
2001,1,19,22.55213635,1.909909079,0.010569756
2001,1,20,12.35865598,1.630530705,0.01118114
2001,1,21,6.590624059,1.797362297,0.007726948
2001,1,22,3.293903976,1.632923403,0.006391172
2001,1,23,3.012338906,1.622097635,0.006177666
2001,1,24,3.05405225,1.64755425,0.005817799
2001,1,25,2.803772187,1.587144347,0.005739305
2001,1,26,2.292783727,1.536588656,0.005477207
2001,1,27,2.512969112,1.543072391,0.005450742
2001,1,28,2.30882732,1.481789628,0.005257553
2001,1,29,2.209357039,1.481306895,0.005282845
2001,1,30,16.56182662,1.616849549,0.011858205
2001,1,31,3.974773393,1.610306331,0.00607661
2001,2,1,2.94976889,1.573315609,0.005616517
2001,2,2,2.747593733,1.535876778,0.005356236
2001,2,3,2.467141363,1.476812922,0.005285634
2001,2,4,2.340215835,1.451937696,0.00517077
2001,2,5,15.79199288,1.5874347,0.009604361
2001,2,6,4.321729046,1.597571144,0.005855527
2001,2,7,3.05405225,1.526824533,0.005201411
2001,2,8,2.709917164,1.431565391,0.005193067
2001,2,9,2.563920461,1.39468416,0.005110743
2001,2,10,2.560867003,1.444444226,0.00511729
2001,2,11,2.390313251,1.341445929,0.005006814
2001,2,12,2.425971432,1.367704138,0.004882086
2001,2,13,3.550834367,1.458830563,0.005236548
2001,2,14,3.25692608,1.466303791,0.005308887
2001,2,15,3.677501127,1.460005121,0.005289237
2001,2,16,9.018232346,1.478174057,0.007626353
2001,2,17,8.25347046,1.487077143,0.00750743
2001,2,18,2.855913867,1.321938784,0.004798873
2001,2,19,2.706726404,1.280665188,0.00467904
2001,2,20,2.579055851,1.256235538,0.004753764
2001,2,21,2.449208766,1.221396144,0.004474936
2001,2,22,2.7203455,1.235598845,0.004795345
2001,2,23,4.670444319,1.351825139,0.005122649
2001,2,24,3.074908922,1.278904612,0.004769815
2001,2,25,7.574656874,1.340081131,0.005995666
2001,2,26,3.961317476,1.273477252,0.004779251
